"deviceVendor","deviceProduct","deviceHostName","deviceAddress","_count"
"Microsoft","System or Application Event","PWG2300-0001.odeabank.com.tr","10.225.53.154","1"
"Microsoft","System or Application Event","PWG2310-0002.odeabank.com.tr","10.225.15.81","1"
"Microsoft","System or Application Event","PWHAZ-0008.odeabank.com.tr","10.225.208.161","1"
"Microsoft","System or Application Event","RTRS-0001.odeabank.com.tr","10.225.209.208","1"
"Microsoft","System or Application Event","obtvm-tstocacq1.odeabank.com.tr","10.224.123.12","1"
"Microsoft","System or Application Event","pw9019-0022.odeabank.com.tr","10.225.201.101","1"
"Microsoft","System or Application Event","pw9019-0027.odeabank.com.tr","10.225.208.64","1"
"Microsoft","System or Application Event","pw9019-0319.odeabank.com.tr","10.225.208.96","1"
"Microsoft","System or Application Event","pwg1060-0002.odeabank.com.tr","10.225.17.148","1"
"Unix","auditd","obtvm-lfscon.odeabank.com.tr","10.224.121.145","1"
